D,T,O,H,L,C
2017/5/9,1002,1773.69,1774.83,1773.61,1774.66
2017/5/9,1003,1774.62,1774.95,1774.29,1774.29
2017/5/9,1004,1774.49,1774.76,1774.29,1774.61
2017/5/9,1005,1774.78,1777.21,1774.53,1777.14
2017/5/9,1006,1778.56,1781.16,1778.56,1781.16
2017/5/9,1007,1781.16,1782.75,1781.16,1782.67
2017/5/9,1008,1782.78,1782.78,1780.81,1780.81
2017/5/9,1009,1780.28,1781.43,1780.28,1781.43
2017/5/9,1010,1781.42,1781.85,1781.34,1781.38
2017/5/9,1011,1781.56,1781.83,1780.97,1781.02
2017/5/9,1012,1781.04,1781.09,1780.58,1780.58
2017/5/9,1013,1780.63,1780.91,1780.43,1780.7
2017/5/9,1014,1780.58,1780.83,1780.43,1780.57
2017/5/9,1015,1780.57,1780.65,1779.97,1779.97
2017/5/9,1016,1779.99,1780.04,1779.52,1779.54
2017/5/9,1017,1779.49,1779.49,1778.43,1778.6
2017/5/9,1018,1778.38,1778.39,1777.65,1777.78
2017/5/9,1019,1777.94,1778.09,1777.72,1777.76
2017/5/9,1020,1777.68,1778.01,1777.59,1777.9
2017/5/9,1021,1777.88,1777.99,1775.87,1775.87
2017/5/9,1022,1775.58,1775.9,1774.68,1774.97
2017/5/9,1023,1774.91,1774.91,1773.95,1774.57
2017/5/9,1024,1774.96,1776.34,1774.32,1775.35
2017/5/9,1025,1775.32,1775.43,1774.97,1775.09
2017/5/9,1026,1775.11,1775.66,1774.89,1775.56
2017/5/9,1027,1775.57,1776.35,1775.56,1776.35
2017/5/9,1028,1776.33,1776.4,1776.04,1776.4
2017/5/9,1029,1776.39,1776.56,1776.12,1776.25
2017/5/9,1030,1776.33,1776.37,1775.92,1776.29
2017/5/9,1031,1776.37,1776.47,1775.95,1775.95
2017/5/9,1032,1775.92,1775.92,1775.26,1775.39
2017/5/9,1033,1775.33,1775.36,1774.5,1774.54
2017/5/9,1034,1774.38,1774.48,1773.53,1773.53
2017/5/9,1035,1773.67,1773.67,1772.68,1772.69
2017/5/9,1036,1772.6,1773.02,1772.38,1773.02
2017/5/9,1037,1773.15,1775.83,1772.79,1775.83
2017/5/9,1038,1775.47,1775.83,1774.9,1775.83
2017/5/9,1039,1775.77,1776.84,1775.77,1776.84
2017/5/9,1040,1776.65,1777.28,1776.65,1777.1
2017/5/9,1041,1777.45,1777.93,1777.1,1777.81
2017/5/9,1042,1778.06,1778.17,1777.54,1777.54
2017/5/9,1043,1777.44,1777.69,1777.13,1777.57
2017/5/9,1044,1777.71,1778.19,1777.66,1778.19
2017/5/9,1045,1778.34,1778.64,1778.04,1778.61
2017/5/9,1046,1778.58,1778.92,1778.28,1778.68
2017/5/9,1047,1778.84,1779.42,1778.84,1779.4
2017/5/9,1048,1779.2,1780.17,1778.92,1779.94
2017/5/9,1049,1780.1,1781.02,1780.1,1781.02
2017/5/9,1050,1780.96,1782.59,1780.96,1782.59
2017/5/9,1051,1782.91,1783.92,1782.91,1783.8
2017/5/9,1052,1784.08,1785.41,1784.04,1785.39
2017/5/9,1053,1785.37,1785.98,1785.25,1785.92
2017/5/9,1054,1785.95,1786.66,1785.95,1786.41
2017/5/9,1055,1786.45,1787.09,1786.35,1787.09
2017/5/9,1056,1787.26,1787.26,1786.96,1786.96
2017/5/9,1057,1786.9,1787.3,1786.9,1787.3
2017/5/9,1058,1787.32,1787.32,1785.88,1786.29
2017/5/9,1059,1786.34,1786.44,1786.21,1786.25
2017/5/9,1100,1786.25,1787.55,1786.25,1787.21
2017/5/9,1101,1787.29,1787.96,1787.2,1787.84
2017/5/9,1102,1787.85,1789.62,1787.82,1789.49
2017/5/9,1103,1789.42,1790.87,1789.31,1790.87
2017/5/9,1104,1791.35,1793.06,1791.26,1792.81
2017/5/9,1105,1793.11,1794.91,1793.11,1794.91
2017/5/9,1106,1794.9,1795.68,1794.87,1795.68
2017/5/9,1107,1795.77,1796.93,1795.67,1796.78
2017/5/9,1108,1796.97,1797.61,1795.69,1796.47
2017/5/9,1109,1796.51,1796.51,1795.01,1795.31
2017/5/9,1110,1795.29,1795.29,1794.28,1794.28
2017/5/9,1111,1794.31,1794.47,1793.5,1793.56
2017/5/9,1112,1793.47,1793.64,1792.88,1792.98
2017/5/9,1113,1793.02,1793.03,1792.41,1792.57
2017/5/9,1114,1792.51,1792.8,1792.39,1792.49
2017/5/9,1115,1792.49,1792.9,1792.49,1792.9
2017/5/9,1116,1792.94,1793.15,1792.65,1792.87
2017/5/9,1117,1792.88,1792.94,1792.41,1792.86
2017/5/9,1118,1792.89,1792.89,1791.75,1791.87
2017/5/9,1119,1791.9,1793.42,1791.59,1793.07
2017/5/9,1120,1792.84,1793.09,1792.39,1792.39
2017/5/9,1121,1792.37,1792.74,1792.24,1792.42
2017/5/9,1122,1792.42,1792.54,1791.84,1792.01
2017/5/9,1123,1791.99,1791.99,1790.53,1790.58
2017/5/9,1124,1790.45,1790.73,1790.17,1790.42
2017/5/9,1125,1790.5,1790.56,1790.22,1790.35
2017/5/9,1126,1790.28,1790.67,1790.18,1790.3
2017/5/9,1127,1790.49,1790.67,1790.33,1790.67
2017/5/9,1128,1790.67,1791,1790.52,1790.79
2017/5/9,1129,1790.94,1791.2,1790.94,1791.2
2017/5/9,1300,1791.13,1793.23,1791.13,1793.23
2017/5/9,1301,1793.23,1793.23,1793.23,1793.23
2017/5/9,1302,1793.28,1793.7,1793.28,1793.39
2017/5/9,1303,1793.48,1793.9,1793.23,1793.49
2017/5/9,1304,1793.58,1793.73,1792.26,1792.59
2017/5/9,1305,1792.64,1792.74,1791.99,1792.65
2017/5/9,1306,1792.63,1792.81,1792.3,1792.55
2017/5/9,1307,1792.63,1792.95,1792.58,1792.58
2017/5/9,1308,1792.56,1792.73,1792.21,1792.39
2017/5/9,1309,1792.36,1792.39,1791.88,1792.15
2017/5/9,1310,1792.01,1792.41,1791.77,1792.06
2017/5/9,1311,1792.14,1792.17,1791.72,1791.92
2017/5/9,1312,1791.79,1792.29,1791.46,1792.18
2017/5/9,1313,1792.22,1792.44,1792.12,1792.31
2017/5/9,1314,1792.35,1792.65,1792.26,1792.58
2017/5/9,1315,1792.67,1792.74,1791.4,1791.4
2017/5/9,1316,1792.12,1792.2,1791.81,1791.95
2017/5/9,1317,1791.75,1791.92,1791.37,1791.37
2017/5/9,1318,1791.36,1791.55,1791.07,1791.15
2017/5/9,1319,1791.11,1791.24,1790.91,1791
2017/5/9,1320,1790.98,1791.08,1790.83,1790.83
2017/5/9,1321,1791,1791.41,1790.9,1791.2
2017/5/9,1322,1791.37,1791.83,1791.28,1791.81
2017/5/9,1323,1791.85,1791.9,1791.61,1791.71
2017/5/9,1324,1791.85,1791.89,1791.22,1791.57
2017/5/9,1325,1791.6,1791.6,1791.15,1791.15
2017/5/9,1326,1791.09,1791.27,1790.84,1791.18
2017/5/9,1327,1790.99,1791.1,1790.64,1790.64
2017/5/9,1328,1790.56,1790.68,1789.52,1789.52
2017/5/9,1329,1789.5,1789.61,1788.17,1788.28
2017/5/9,1330,1788.32,1788.32,1787.22,1787.4
2017/5/9,1331,1787.21,1787.43,1786.92,1787.08
2017/5/9,1332,1787.14,1787.14,1786.95,1786.96
2017/5/9,1333,1786.99,1787.12,1786.67,1786.97
2017/5/9,1334,1786.78,1787.38,1786.74,1787.01
2017/5/9,1335,1787.19,1787.55,1787.19,1787.35
2017/5/9,1336,1787.21,1787.34,1786.82,1786.82
2017/5/9,1337,1786.8,1786.85,1785.63,1785.77
2017/5/9,1338,1785.85,1785.86,1785.47,1785.5
2017/5/9,1339,1785.59,1785.59,1785.02,1785.11
2017/5/9,1340,1785.2,1785.3,1784.95,1784.96
2017/5/9,1341,1785.33,1785.88,1785.33,1785.6
2017/5/9,1342,1785.6,1786.05,1785.6,1785.87
2017/5/9,1343,1786,1786.37,1785.99,1785.99
2017/5/9,1344,1785.99,1786.32,1785.71,1785.75
2017/5/9,1345,1785.95,1786.05,1785.58,1785.58
2017/5/9,1346,1785.39,1785.48,1784.95,1784.95
2017/5/9,1347,1784.81,1784.98,1784.62,1784.77
2017/5/9,1348,1784.68,1784.96,1784.42,1784.91
2017/5/9,1349,1784.84,1785.87,1784.81,1785.87
2017/5/9,1350,1785.84,1788.17,1785.77,1787.92
2017/5/9,1351,1787.87,1788.58,1787.87,1788.58
2017/5/9,1352,1788.6,1788.9,1787.64,1787.64
2017/5/9,1353,1787.85,1788.76,1787.85,1788.76
2017/5/9,1354,1788.73,1789.69,1788.55,1789.62
2017/5/9,1355,1789.6,1790.34,1789.56,1790.34
2017/5/9,1356,1790.28,1790.28,1789.68,1789.9
2017/5/9,1357,1789.77,1789.88,1789.42,1789.49
2017/5/9,1358,1789.48,1789.93,1789.25,1789.73
2017/5/9,1359,1789.54,1789.7,1789.17,1789.17
2017/5/9,1400,1789.15,1789.17,1788.78,1788.78
2017/5/9,1401,1788.74,1788.81,1788.34,1788.38
2017/5/9,1402,1788.42,1788.42,1787.86,1787.9
2017/5/9,1403,1787.83,1789.12,1787.71,1788.65
2017/5/9,1404,1788.64,1790.38,1788.59,1790.27
2017/5/9,1405,1790.22,1791.23,1790.22,1791.23
2017/5/9,1406,1791.05,1791.64,1791.05,1791.53
2017/5/9,1407,1791.53,1792.14,1791.53,1792.14
2017/5/9,1408,1792.02,1792.7,1792.02,1792.7
2017/5/9,1409,1792.65,1793.17,1792.59,1793.17
2017/5/9,1410,1793.11,1793.35,1792.7,1793.15
2017/5/9,1411,1793.22,1793.22,1792.87,1793.02
2017/5/9,1412,1792.87,1793.12,1792.63,1792.72
2017/5/9,1413,1792.79,1792.92,1792.58,1792.8
2017/5/9,1414,1792.81,1792.94,1792.52,1792.52
2017/5/9,1415,1792.4,1792.59,1792.13,1792.21
2017/5/9,1416,1792.17,1792.17,1791.79,1791.93
2017/5/9,1417,1791.78,1791.96,1791.7,1791.91
2017/5/9,1418,1791.94,1792.02,1791.66,1791.66
2017/5/9,1419,1791.7,1792.08,1791.45,1791.69
2017/5/9,1420,1791.95,1794.25,1791.95,1794.25
2017/5/9,1421,1794.27,1796.06,1794.27,1795.96
2017/5/9,1422,1795.99,1798.48,1795.99,1798.48
2017/5/9,1423,1798.41,1800.46,1798.41,1800.46
2017/5/9,1424,1800.07,1801.34,1800.07,1800.98
2017/5/9,1425,1801.13,1801.13,1800.28,1800.28
2017/5/9,1426,1800.39,1800.46,1799.5,1799.5
2017/5/9,1427,1799.64,1800.29,1799.64,1800.29
2017/5/9,1428,1800.15,1802.13,1800.15,1801.91
2017/5/9,1429,1801.7,1803.16,1801.7,1802.51
2017/5/9,1430,1802.41,1802.7,1801.74,1802.54
2017/5/9,1431,1802.64,1803.1,1802.54,1803.1
2017/5/9,1432,1803.13,1803.2,1802.52,1802.95
2017/5/9,1433,1802.94,1803.07,1802.23,1802.43
2017/5/9,1434,1802.05,1802.34,1801.25,1801.25
2017/5/9,1435,1801.18,1801.18,1800.66,1800.8
2017/5/9,1436,1800.73,1801.11,1800.73,1801.03
2017/5/9,1437,1801.1,1801.1,1799.53,1799.58
2017/5/9,1438,1799.81,1800.32,1799.81,1800.09
2017/5/9,1439,1800.07,1800.07,1799.59,1799.6
2017/5/9,1440,1799.59,1799.59,1798.83,1799
2017/5/9,1441,1798.9,1798.9,1798.3,1798.65
2017/5/9,1442,1798.69,1798.69,1797.78,1797.78
2017/5/9,1443,1797.86,1798.18,1797.77,1798.02
2017/5/9,1444,1798.22,1798.92,1798.07,1798.85
2017/5/9,1445,1798.86,1799.16,1798.7,1799.04
2017/5/9,1446,1798.92,1799.39,1798.92,1799.29
2017/5/9,1447,1799.31,1799.45,1799.03,1799.16
2017/5/9,1448,1799.22,1799.67,1798.92,1799.6
2017/5/9,1449,1799.44,1799.64,1798.81,1799.34
2017/5/9,1450,1799.18,1799.66,1799.07,1799.35
2017/5/9,1451,1799.09,1799.7,1799.06,1799.31
2017/5/9,1452,1799.24,1799.61,1798.88,1799.42
2017/5/9,1453,1799.31,1800.5,1799.19,1800.5
2017/5/9,1454,1799.97,1801.01,1799.97,1800.65
2017/5/9,1455,1800.61,1801.13,1800.61,1800.67
2017/5/9,1456,1800.75,1801.23,1800.7,1801.23
2017/5/9,1457,1801.18,1802.08,1801.18,1801.86
2017/5/9,1458,1801.9,1801.9,1801.89,1801.89
2017/5/9,1459,1801.89,1801.89,1801.89,1801.89
2017/5/9,1500,1802.49,1802.49,1802.49,1802.49
2017/5/10,931,1801.77,1802.87,1801.77,1802.25
2017/5/10,932,1803.03,1803.69,1802.19,1803.69
2017/5/10,933,1803.71,1804.54,1803.3,1804.54
2017/5/10,934,1804.45,1805.93,1804.45,1805.93
2017/5/10,935,1805.89,1807.53,1805.89,1807.53
2017/5/10,936,1807.78,1808.91,1807.78,1808.83
2017/5/10,937,1808.13,1808.55,1807.4,1807.4
2017/5/10,938,1806.25,1807.59,1806.25,1806.87
2017/5/10,939,1806.92,1808.64,1806.92,1808.51
2017/5/10,940,1808.37,1808.98,1808.16,1808.95
2017/5/10,941,1808.94,1809.85,1808.86,1809.8
2017/5/10,942,1809.82,1810.56,1809.82,1810.46
2017/5/10,943,1810.52,1811.45,1810.52,1811.45
2017/5/10,944,1811.57,1811.99,1811.35,1811.92
2017/5/10,945,1811.93,1811.97,1811.56,1811.56
2017/5/10,946,1811.56,1811.88,1811.33,1811.61
2017/5/10,947,1811.67,1811.67,1810.28,1810.44
2017/5/10,948,1810.26,1810.32,1809.18,1809.28
2017/5/10,949,1809.18,1810.31,1809.15,1810.29
2017/5/10,950,1810.23,1811.8,1810.16,1811.8
2017/5/10,951,1811.67,1812.05,1811.15,1811.46
2017/5/10,952,1811.46,1811.6,1810.76,1811.03
2017/5/10,953,1810.98,1812.14,1810.98,1812.12
2017/5/10,954,1812.23,1812.23,1811.77,1812.19
2017/5/10,955,1812.15,1813.06,1812.12,1812.88
2017/5/10,956,1813.11,1814.72,1812.81,1814.72
2017/5/10,957,1814.61,1815.49,1814.5,1815.08
2017/5/10,958,1815.44,1815.76,1815.24,1815.62
2017/5/10,959,1815.76,1815.82,1815.15,1815.59
2017/5/10,1000,1815.41,1815.41,1814.12,1814.47
2017/5/10,1001,1814.36,1814.36,1813.6,1813.6
2017/5/10,1002,1813.64,1813.64,1812.49,1813.14
2017/5/10,1003,1813.02,1813.46,1813.01,1813.29
2017/5/10,1004,1813.28,1813.28,1812.58,1812.78
2017/5/10,1005,1812.88,1813.06,1812.54,1812.85
2017/5/10,1006,1812.61,1812.94,1812.6,1812.8
2017/5/10,1007,1812.67,1812.87,1812.1,1812.18
2017/5/10,1008,1812.17,1812.21,1811.48,1811.81
2017/5/10,1009,1811.61,1811.61,1811.02,1811.13
2017/5/10,1010,1811.04,1811.04,1809.98,1810.31
2017/5/10,1011,1810.11,1810.26,1809.85,1809.98
2017/5/10,1012,1809.87,1809.94,1809.45,1809.45
2017/5/10,1013,1809.35,1810.51,1809.35,1809.68
2017/5/10,1014,1809.92,1811.02,1809.92,1810.69
2017/5/10,1015,1810.62,1811.38,1810.62,1811.1
2017/5/10,1016,1811.09,1811.33,1810.81,1810.92
2017/5/10,1017,1810.85,1810.85,1810.23,1810.37
2017/5/10,1018,1810.29,1810.46,1809.39,1809.54
2017/5/10,1019,1809.2,1809.75,1808.85,1808.87
2017/5/10,1020,1808.93,1808.93,1808.05,1808.13
2017/5/10,1021,1808.04,1809.78,1807.78,1808.74
2017/5/10,1022,1808.58,1809.33,1808.58,1808.76
2017/5/10,1023,1808.83,1809.22,1808.8,1809.08
2017/5/10,1024,1808.94,1809.58,1808.94,1809.58
2017/5/10,1025,1809.75,1809.82,1809.44,1809.68
2017/5/10,1026,1809.68,1809.8,1809.43,1809.78
2017/5/10,1027,1809.74,1810.05,1809.61,1810.05
2017/5/10,1028,1810.18,1810.73,1810.18,1810.52
2017/5/10,1029,1810.49,1810.63,1810.35,1810.5
2017/5/10,1030,1810.54,1811.01,1810.39,1810.95
2017/5/10,1031,1810.97,1811.64,1810.95,1811.64
2017/5/10,1032,1811.7,1811.9,1811.6,1811.65
2017/5/10,1033,1811.75,1811.75,1811.35,1811.35
2017/5/10,1034,1811.39,1811.59,1810.83,1810.84
2017/5/10,1035,1810.92,1810.98,1810.61,1810.74
2017/5/10,1036,1810.61,1810.69,1809.84,1809.84
2017/5/10,1037,1809.88,1809.88,1808.47,1808.47
2017/5/10,1038,1808.5,1808.58,1807.84,1807.84
2017/5/10,1039,1807.95,1808.22,1807.51,1807.51
2017/5/10,1040,1807.46,1807.68,1807.26,1807.44
2017/5/10,1041,1807.39,1807.59,1807.24,1807.35
2017/5/10,1042,1807.26,1807.56,1807.21,1807.46
2017/5/10,1043,1807.44,1807.62,1807.24,1807.39
2017/5/10,1044,1807.42,1807.44,1807.14,1807.25
2017/5/10,1045,1807,1807.31,1806.87,1807.02
2017/5/10,1046,1807.04,1807.04,1806.66,1806.9
2017/5/10,1047,1806.84,1807.56,1806.51,1806.75
2017/5/10,1048,1806.58,1806.79,1806.46,1806.48
2017/5/10,1049,1806.45,1806.61,1806.21,1806.5
2017/5/10,1050,1806.36,1806.79,1806.34,1806.72
2017/5/10,1051,1806.62,1806.89,1806.6,1806.82
2017/5/10,1052,1806.73,1806.92,1806.32,1806.35
2017/5/10,1053,1806.43,1806.72,1806.41,1806.72
2017/5/10,1054,1806.79,1806.79,1806.37,1806.65
2017/5/10,1055,1806.65,1807.51,1806.61,1807.05
2017/5/10,1056,1807.05,1807.18,1806.77,1807.14
2017/5/10,1057,1807.1,1809.26,1807,1808.99
2017/5/10,1058,1809.88,1809.88,1809.36,1809.7
2017/5/10,1059,1809.66,1810.22,1809.59,1810.16
2017/5/10,1100,1810.05,1810.73,1810.05,1810.25
2017/5/10,1101,1810.14,1810.22,1809.75,1809.8
2017/5/10,1102,1809.83,1809.83,1809.32,1809.43
2017/5/10,1103,1809.32,1809.32,1809.08,1809.15
2017/5/10,1104,1809.13,1809.28,1808.8,1808.8
2017/5/10,1105,1808.79,1808.79,1808.14,1808.43
2017/5/10,1106,1808.23,1808.44,1807.95,1808.33
2017/5/10,1107,1808.27,1808.28,1807.66,1807.66
2017/5/10,1108,1807.69,1807.69,1807.12,1807.41
2017/5/10,1109,1807.31,1807.31,1806.87,1807.05
2017/5/10,1110,1807.14,1807.18,1806.82,1806.91
2017/5/10,1111,1806.94,1807.07,1805.38,1805.65
2017/5/10,1112,1805.5,1805.5,1804.41,1804.41
2017/5/10,1113,1804.35,1804.41,1804.04,1804.15
2017/5/10,1114,1804.24,1804.43,1804.03,1804.19
2017/5/10,1115,1804.24,1804.87,1804.05,1804.37
2017/5/10,1116,1804.38,1805.24,1804.3,1804.91
2017/5/10,1117,1805.07,1806.11,1804.74,1805.3
2017/5/10,1118,1805.34,1805.46,1805.19,1805.29
2017/5/10,1119,1805.34,1805.76,1805.1,1805.5
2017/5/10,1120,1805.43,1805.62,1805.1,1805.18
2017/5/10,1121,1805.26,1805.54,1805.12,1805.41
2017/5/10,1122,1805.41,1806.27,1805.32,1806.27
2017/5/10,1123,1806.33,1806.82,1806.15,1806.59
2017/5/10,1124,1806.59,1806.77,1806.37,1806.58
2017/5/10,1125,1806.55,1806.83,1806.45,1806.83
2017/5/10,1126,1806.68,1806.68,1806.37,1806.43
2017/5/10,1127,1806.44,1806.82,1806.44,1806.65
2017/5/10,1128,1806.82,1806.82,1806.49,1806.51
2017/5/10,1129,1806.57,1806.57,1805.54,1805.54
2017/5/10,1300,1805.45,1806.27,1805.26,1806.04
2017/5/10,1301,1806.04,1806.04,1806.04,1806.04
2017/5/10,1302,1806.13,1806.21,1805.24,1805.75
2017/5/10,1303,1805.78,1805.91,1805.63,1805.84
2017/5/10,1304,1805.77,1805.78,1805.31,1805.43
2017/5/10,1305,1805.39,1805.39,1803.92,1803.98
2017/5/10,1306,1804.04,1804.16,1803.61,1803.9
2017/5/10,1307,1803.87,1804.04,1803.51,1803.51
2017/5/10,1308,1803.51,1803.62,1803.14,1803.34
2017/5/10,1309,1803.37,1803.38,1802.72,1802.72
2017/5/10,1310,1802.76,1802.76,1802.16,1802.22
2017/5/10,1311,1802.19,1802.19,1801.54,1801.54
2017/5/10,1312,1801.62,1801.65,1801.14,1801.21
2017/5/10,1313,1801.03,1802.57,1800.75,1802.13
2017/5/10,1314,1802.2,1802.34,1801.92,1802.18
2017/5/10,1315,1802.1,1802.32,1801.99,1802.17
2017/5/10,1316,1802.05,1802.19,1801.92,1802.11
2017/5/10,1317,1802.06,1802.54,1802.06,1802.3
2017/5/10,1318,1802.33,1802.63,1802.24,1802.63
2017/5/10,1319,1802.69,1802.69,1801.86,1801.86
2017/5/10,1320,1801.86,1801.86,1801.05,1801.05
2017/5/10,1321,1801.13,1801.21,1800.52,1800.52
2017/5/10,1322,1800.51,1800.61,1799.85,1799.85
2017/5/10,1323,1799.84,1799.84,1799.16,1799.21
2017/5/10,1324,1799.24,1800.35,1799.16,1799.59
2017/5/10,1325,1799.6,1799.66,1799.13,1799.16
2017/5/10,1326,1799.16,1799.29,1798.79,1798.81
2017/5/10,1327,1798.79,1798.96,1798.43,1798.61
2017/5/10,1328,1798.45,1798.5,1797.61,1797.7
2017/5/10,1329,1797.59,1797.79,1796.91,1796.92
2017/5/10,1330,1796.88,1796.94,1795.98,1795.98
2017/5/10,1331,1795.88,1796.58,1795.51,1796.26
2017/5/10,1332,1797.16,1797.43,1795.65,1797.43
2017/5/10,1333,1796.97,1796.97,1795.81,1795.81
2017/5/10,1334,1795.92,1795.94,1795.4,1795.55
2017/5/10,1335,1795.31,1795.45,1795.15,1795.15
2017/5/10,1336,1795.24,1795.58,1795.08,1795.21
2017/5/10,1337,1795.22,1795.25,1794.99,1795.18
2017/5/10,1338,1795.27,1795.39,1794.88,1795.08
2017/5/10,1339,1795.05,1796.35,1794.84,1796.1
2017/5/10,1340,1797.07,1797.33,1796.34,1797.26
2017/5/10,1341,1797.26,1797.69,1797.16,1797.48
2017/5/10,1342,1797.45,1797.87,1797.45,1797.64
2017/5/10,1343,1797.76,1798.08,1797.7,1797.85
2017/5/10,1344,1797.91,1798.02,1797.65,1797.67
2017/5/10,1345,1797.68,1797.69,1797.46,1797.5
2017/5/10,1346,1797.42,1797.5,1797.05,1797.14
2017/5/10,1347,1797.09,1797.09,1796.24,1796.29
2017/5/10,1348,1796.24,1796.25,1795.25,1795.25
2017/5/10,1349,1795.11,1795.11,1793.06,1793.06
2017/5/10,1350,1792.9,1792.9,1791.1,1791.1
2017/5/10,1351,1791.21,1791.21,1789.92,1790.83
2017/5/10,1352,1790.33,1791.23,1789.61,1789.61
2017/5/10,1353,1789.78,1789.94,1789.31,1789.94
2017/5/10,1354,1789.88,1793.92,1789.76,1793.12
2017/5/10,1355,1793.13,1793.37,1792.74,1792.98
2017/5/10,1356,1793.19,1793.94,1793.19,1793.94
2017/5/10,1357,1793.82,1794.04,1793.47,1793.47
2017/5/10,1358,1793.28,1793.5,1792.79,1792.79
2017/5/10,1359,1792.79,1792.79,1790.94,1790.94
2017/5/10,1400,1790.99,1790.99,1790.35,1790.68
2017/5/10,1401,1790.49,1792.23,1790.35,1791.94
2017/5/10,1402,1791.68,1792.08,1791.45,1792.08
2017/5/10,1403,1792.03,1792.85,1792.03,1792.77
2017/5/10,1404,1792.7,1793.07,1792.7,1793.03
2017/5/10,1405,1793.02,1793.87,1793.02,1793.81
2017/5/10,1406,1793.74,1794.13,1793.7,1794.13
2017/5/10,1407,1794.15,1794.51,1794.09,1794.17
2017/5/10,1408,1794.15,1794.15,1792.45,1792.53
2017/5/10,1409,1792.69,1793.04,1792.36,1792.44
2017/5/10,1410,1792.43,1792.68,1792.28,1792.49
2017/5/10,1411,1792.62,1792.63,1792.11,1792.11
2017/5/10,1412,1792.24,1792.31,1791.26,1791.26
2017/5/10,1413,1791.29,1791.29,1789.14,1789.14
2017/5/10,1414,1789.08,1789.27,1788.6,1788.6
2017/5/10,1415,1788.71,1788.99,1788.61,1788.8
2017/5/10,1416,1788.87,1788.87,1788.07,1788.07
2017/5/10,1417,1788.16,1788.16,1787.36,1787.36
2017/5/10,1418,1787.46,1787.57,1786.38,1786.38
2017/5/10,1419,1786.26,1786.26,1784.16,1784.16
2017/5/10,1420,1784.21,1784.21,1782.9,1782.9
2017/5/10,1421,1782.63,1783,1782.6,1782.71
2017/5/10,1422,1782.74,1785.53,1782.74,1785.51
2017/5/10,1423,1785.8,1787.16,1785.8,1787.11
2017/5/10,1424,1787.23,1787.54,1787.19,1787.19
2017/5/10,1425,1787.33,1787.46,1787.1,1787.13
2017/5/10,1426,1787.18,1787.23,1786.57,1786.64
2017/5/10,1427,1786.72,1786.82,1786.58,1786.73
2017/5/10,1428,1786.64,1786.83,1786.57,1786.61
2017/5/10,1429,1786.51,1786.76,1786.06,1786.08
2017/5/10,1430,1786.05,1787.34,1786.05,1787.11
2017/5/10,1431,1787.22,1788.83,1787.19,1788.83
2017/5/10,1432,1788.7,1790.2,1788.7,1790.2
2017/5/10,1433,1790.1,1790.61,1790.09,1790.24
2017/5/10,1434,1790.35,1790.35,1789.01,1789.8
2017/5/10,1435,1789.64,1789.64,1788.61,1788.61
2017/5/10,1436,1788.74,1788.74,1787.9,1787.98
2017/5/10,1437,1787.57,1787.65,1786.19,1786.51
2017/5/10,1438,1785.58,1786.4,1784.27,1784.34
2017/5/10,1439,1783.78,1784.09,1782.23,1782.23
2017/5/10,1440,1782.07,1782.31,1779.96,1779.96
2017/5/10,1441,1779.74,1780.07,1777.34,1777.34
2017/5/10,1442,1777.49,1778.73,1777.24,1778.2
2017/5/10,1443,1778.59,1779.81,1778.59,1779.71
2017/5/10,1444,1779.75,1780.1,1779.73,1779.97
2017/5/10,1445,1779.86,1780.4,1779.43,1779.43
2017/5/10,1446,1779.39,1779.59,1777.97,1777.97
2017/5/10,1447,1777.56,1777.97,1776.04,1776.04
2017/5/10,1448,1776.03,1776.27,1773.66,1773.66
2017/5/10,1449,1773.67,1774.19,1772.76,1772.95
2017/5/10,1450,1772.92,1773.27,1772.77,1772.97
2017/5/10,1451,1773.05,1774.31,1773.05,1774
2017/5/10,1452,1774.12,1775.15,1774.12,1774.84
2017/5/10,1453,1774.98,1775.31,1774.84,1775.23
2017/5/10,1454,1775.08,1775.5,1774.81,1775.05
2017/5/10,1455,1775.06,1775.25,1774.75,1774.94
2017/5/10,1456,1774.78,1774.84,1774.05,1774.21
2017/5/10,1457,1774.03,1774.03,1772.81,1772.81
2017/5/10,1458,1772.82,1772.82,1772.7,1772.7
2017/5/10,1459,1772.7,1772.7,1772.7,1772.7
2017/5/10,1500,1771.31,1771.31,1771.31,1771.31
2017/5/11,931,1761.47,1761.47,1756.4,1758.29
2017/5/11,932,1758.66,1760.24,1758.04,1759.49
2017/5/11,933,1759.67,1764.03,1759.67,1763.59
2017/5/11,934,1763.58,1764.78,1763.58,1764.61
2017/5/11,935,1764.54,1765,1762.98,1762.98
2017/5/11,936,1762.76,1762.76,1759.85,1759.85
2017/5/11,937,1760.06,1760.06,1757.22,1757.22
2017/5/11,938,1757.31,1757.31,1755.91,1756.08
2017/5/11,939,1755.9,1755.93,1754.56,1755.06
2017/5/11,940,1754.71,1758.06,1753.98,1757.73
2017/5/11,941,1757.32,1759.84,1757.32,1759.74
2017/5/11,942,1759.75,1762.22,1759.75,1762.18
2017/5/11,943,1762.17,1763.1,1761.86,1763.1
2017/5/11,944,1763.14,1764.26,1762.98,1764.26
2017/5/11,945,1764.28,1765.21,1764.28,1765.18
2017/5/11,946,1765.07,1767.99,1765.07,1767.56
2017/5/11,947,1767.32,1768.39,1767.07,1768.05
2017/5/11,948,1768.13,1769.05,1767.68,1768.84
2017/5/11,949,1768.92,1768.92,1767.28,1767.28
