D,T,O,H,L,C,V
2016/7/26,1021,2267.83,2267.95,2267.58,2267.68,33988
2016/7/26,1022,2267.62,2267.84,2266.96,2266.96,32288
2016/7/26,1023,2266.99,2266.99,2265.6,2265.73,33949
2016/7/26,1024,2265.65,2265.65,2264.99,2265.23,34796
2016/7/26,1025,2265.31,2266.98,2265.12,2266.98,38685
2016/7/26,1026,2266.83,2268.16,2266.81,2268.1,33515
2016/7/26,1027,2267.98,2268.45,2267.82,2268.45,29676
2016/7/26,1028,2268.21,2268.23,2267.33,2267.46,27886
2016/7/26,1029,2267.54,2267.54,2266.01,2266.29,27721
2016/7/26,1030,2266.42,2266.56,2265.7,2265.7,27629
2016/7/26,1031,2265.52,2265.52,2265.27,2265.35,25875
2016/7/26,1032,2266.35,2266.35,2265.71,2266.16,25284
2016/7/26,1033,2266.07,2267.72,2266.07,2267.59,36486
2016/7/26,1034,2267.57,2270.4,2267.57,2270.4,33102
2016/7/26,1035,2270.16,2270.54,2270,2270.44,36040
2016/7/26,1036,2270.47,2270.88,2270.35,2270.73,34688
2016/7/26,1037,2270.75,2271.08,2270.61,2270.62,33345
2016/7/26,1038,2269.69,2270.25,2268.87,2268.87,30902
2016/7/26,1039,2268.92,2269.07,2268.75,2268.87,25852
2016/7/26,1040,2268.87,2269.08,2268.48,2268.65,22721
2016/7/26,1041,2268.6,2269.13,2268.6,2269.13,27011
2016/7/26,1042,2269.17,2269.47,2268.97,2269.26,23261
2016/7/26,1043,2269.24,2269.41,2268.82,2268.98,23738
2016/7/26,1044,2269.18,2269.18,2268.51,2268.66,24189
2016/7/26,1045,2268.7,2268.72,2266.15,2266.15,31006
2016/7/26,1046,2266.29,2266.29,2265.01,2265.01,36330
2016/7/26,1047,2265.07,2265.07,2264.11,2264.2,33549
2016/7/26,1048,2264.15,2264.45,2264,2264,28047
2016/7/26,1049,2264.18,2264.77,2264.18,2264.65,25556
2016/7/26,1050,2264.45,2265.26,2264.45,2265.06,25599
2016/7/26,1051,2265.14,2265.2,2264.63,2264.83,24808
2016/7/26,1052,2264.83,2265.36,2264.29,2264.97,25049
2016/7/26,1053,2265.06,2265.79,2264.98,2265.79,23047
2016/7/26,1054,2265.76,2265.93,2265.31,2265.38,22504
2016/7/26,1055,2265.26,2265.42,2264.56,2264.56,23990
2016/7/26,1056,2264.45,2264.45,2263.79,2263.9,24808
2016/7/26,1057,2264.07,2264.07,2263.38,2263.38,23463
2016/7/26,1058,2263.47,2263.69,2263.08,2263.08,25184
2016/7/26,1059,2263.14,2263.14,2262.67,2262.83,24819
2016/7/26,1100,2262.84,2263.03,2262.66,2262.93,25630
2016/7/26,1101,2263.03,2263.03,2262.76,2262.81,23451
2016/7/26,1102,2262.95,2263.6,2262.91,2263.6,24476
2016/7/26,1103,2263.66,2263.75,2263.39,2263.72,24394
2016/7/26,1104,2263.67,2263.67,2263.05,2263.13,22140
2016/7/26,1105,2263.06,2263.34,2262.86,2262.99,22380
2016/7/26,1106,2262.82,2262.86,2262.06,2262.18,22092
2016/7/26,1107,2262.23,2262.26,2261.95,2262.18,22367
2016/7/26,1108,2261.99,2263.8,2261.76,2263.47,23210
2016/7/26,1109,2263.63,2264.06,2263.38,2264.02,22171
2016/7/26,1110,2264.06,2264.89,2264.06,2264.88,22712
2016/7/26,1111,2264.88,2265.04,2264.64,2264.98,22115
2016/7/26,1112,2264.82,2265.35,2264.78,2265.14,21407
2016/7/26,1113,2265.16,2265.38,2264.83,2265.09,18698
2016/7/26,1114,2265,2265.23,2265,2265.21,18313
2016/7/26,1115,2265.18,2265.26,2264.68,2264.79,16610
2016/7/26,1116,2264.77,2265.15,2264.61,2264.61,16635
2016/7/26,1117,2264.6,2264.65,2264.28,2264.46,18746
2016/7/26,1118,2264.42,2264.55,2263.94,2264.13,19307
2016/7/26,1119,2264.02,2264.35,2263.98,2264.21,19869
2016/7/26,1120,2264.28,2264.62,2264.18,2264.47,20682
2016/7/26,1121,2264.67,2265.05,2264.59,2264.93,19045
2016/7/26,1122,2264.97,2265.12,2264.83,2265,19440
2016/7/26,1123,2264.21,2264.66,2263.11,2263.29,22097
2016/7/26,1124,2263.23,2263.23,2261.25,2261.61,27790
2016/7/26,1125,2261.57,2261.57,2260.3,2260.51,25161
2016/7/26,1126,2260.44,2260.73,2260.33,2260.54,22157
2016/7/26,1127,2260.48,2260.66,2260.05,2260.15,21126
2016/7/26,1128,2260.1,2260.25,2259.91,2260.22,19727
2016/7/26,1129,2260.1,2260.64,2260.1,2260.64,19755
2016/7/26,1300,2260.66,2262.33,2260.63,2262.21,54701
2016/7/26,1301,2262.21,2262.21,2262.21,2262.21,0
2016/7/26,1302,2262.22,2262.9,2262.22,2262.79,14337
2016/7/26,1303,2262.69,2263.01,2262.48,2262.73,14395
2016/7/26,1304,2262.68,2262.75,2262.31,2262.6,13883
2016/7/26,1305,2262.61,2262.86,2262.52,2262.86,14829
2016/7/26,1306,2262.78,2262.78,2262.17,2262.28,14111
2016/7/26,1307,2262.14,2262.22,2261.83,2261.84,14753
2016/7/26,1308,2261.86,2262.17,2261.77,2262.14,15038
2016/7/26,1309,2262.18,2262.18,2261.81,2261.85,15288
2016/7/26,1310,2261.92,2262.25,2261.89,2262,15505
2016/7/26,1311,2261.93,2262.26,2261.93,2262.14,15493
2016/7/26,1312,2262.71,2262.89,2262.39,2262.85,15972
2016/7/26,1313,2262.99,2264.14,2262.99,2264.14,17690
2016/7/26,1314,2264.22,2264.87,2264.04,2264.87,19269
2016/7/26,1315,2264.92,2265.71,2264.92,2265.66,22034
2016/7/26,1316,2265.88,2266.23,2265.8,2266.14,20297
2016/7/26,1317,2266.24,2266.24,2265.63,2265.63,19290
2016/7/26,1318,2265.82,2265.86,2265.38,2265.47,19042
2016/7/26,1319,2265.42,2265.58,2265.25,2265.37,16949
2016/7/26,1320,2265.31,2265.32,2265.02,2265.09,15925
2016/7/26,1321,2265.14,2265.46,2265.02,2265.34,18981
2016/7/26,1322,2265.4,2265.4,2265.02,2265.28,19270
2016/7/26,1323,2265.43,2265.48,2265.1,2265.19,17731
2016/7/26,1324,2265.16,2265.34,2264.96,2265.11,17416
2016/7/26,1325,2265.11,2265.17,2264.2,2264.2,18108
2016/7/26,1326,2264.18,2264.27,2263.02,2263.58,20561
2016/7/26,1327,2263.54,2263.54,2261.82,2262.13,23861
2016/7/26,1328,2261.84,2262.17,2261.74,2261.99,21882
2016/7/26,1329,2261.8,2262,2261.54,2261.86,22209
2016/7/26,1330,2262.06,2262.18,2261.86,2262.11,19987
2016/7/26,1331,2262.06,2262.23,2261.87,2261.87,20484
2016/7/26,1332,2261.97,2262.23,2261.78,2262.1,18261
2016/7/26,1333,2262.21,2262.34,2260.54,2260.6,25429
2016/7/26,1334,2260.51,2260.51,2259.53,2259.53,31165
2016/7/26,1335,2259.39,2259.61,2258.69,2258.69,30723
2016/7/26,1336,2258.64,2258.64,2257.55,2257.59,32406
2016/7/26,1337,2257.55,2257.96,2257.49,2257.96,26566
2016/7/26,1338,2257.89,2259.1,2257.85,2258.44,23035
2016/7/26,1339,2258.37,2259.25,2258.37,2259.22,21612
2016/7/26,1340,2259.21,2259.82,2259.17,2259.67,22459
2016/7/26,1341,2259.77,2260.01,2259.64,2259.73,23585
2016/7/26,1342,2259.84,2259.98,2259.52,2259.8,20963
2016/7/26,1343,2260.03,2260.33,2259.96,2260.3,22164
2016/7/26,1344,2260.33,2260.96,2260.3,2260.84,22812
2016/7/26,1345,2260.99,2261.21,2260.78,2261.21,23827
2016/7/26,1346,2261.35,2262.18,2261.35,2262.18,26267
2016/7/26,1347,2262.19,2263.29,2262.19,2263.17,27018
2016/7/26,1348,2263.17,2264.3,2263.17,2264.19,26431
2016/7/26,1349,2264.27,2264.36,2263.73,2264.03,25220
2016/7/26,1350,2263.75,2264.08,2263.75,2263.89,23480
2016/7/26,1351,2263.92,2263.96,2263.42,2263.47,21734
2016/7/26,1352,2263.44,2263.6,2263.31,2263.31,22369
2016/7/26,1353,2263.34,2263.4,2263.14,2263.24,24080
2016/7/26,1354,2263.26,2263.26,2262.82,2262.96,21615
2016/7/26,1355,2263,2263.54,2262.88,2263.54,25046
2016/7/26,1356,2263.35,2264.25,2263.35,2264.25,25289
2016/7/26,1357,2264.16,2264.64,2264.16,2264.35,24117
2016/7/26,1358,2264.55,2264.6,2263.94,2264.01,23885
2016/7/26,1359,2264.09,2264.35,2263.83,2263.9,23921
2016/7/26,1400,2263.84,2263.84,2263.33,2263.41,22490
2016/7/26,1401,2263.52,2268.47,2263.37,2268.47,38428
2016/7/26,1402,2268.32,2271.26,2268.32,2271.26,64747
2016/7/26,1403,2271.37,2273.47,2271.37,2273.31,64411
2016/7/26,1404,2273.37,2273.55,2271.84,2272.18,45529
2016/7/26,1405,2272.26,2272.44,2272.16,2272.22,32636
2016/7/26,1406,2272.23,2272.34,2271.79,2271.88,31531
2016/7/26,1407,2271.94,2272.09,2271.76,2271.9,29231
2016/7/26,1408,2271.9,2272.06,2271.56,2271.81,25388
2016/7/26,1409,2271.69,2271.69,2270.93,2271.14,24579
2016/7/26,1410,2271.19,2271.25,2270.61,2270.62,24887
2016/7/26,1411,2270.68,2270.68,2269.92,2270.09,22523
2016/7/26,1412,2270.04,2270.19,2269.73,2269.97,22887
2016/7/26,1413,2269.96,2269.96,2269.07,2269.07,20959
2016/7/26,1414,2269.01,2269.01,2267.65,2267.65,24124
2016/7/26,1415,2268.08,2268.08,2267.18,2267.28,25037
2016/7/26,1416,2267.33,2267.74,2267.24,2267.74,21137
2016/7/26,1417,2267.67,2268.34,2267.47,2268.34,23845
2016/7/26,1418,2268.32,2269.29,2268.32,2269.29,26242
2016/7/26,1419,2269.43,2269.54,2269.16,2269.42,22421
2016/7/26,1420,2269.33,2269.46,2268.3,2268.59,22090
2016/7/26,1421,2268.22,2268.67,2268.14,2268.14,21969
2016/7/26,1422,2268.23,2268.23,2267.95,2268.14,25250
2016/7/26,1423,2267.97,2268.32,2267.82,2268.14,26245
2016/7/26,1424,2268.27,2268.36,2267.76,2267.87,25229
2016/7/26,1425,2267.96,2268.1,2267.87,2268.08,23603
2016/7/26,1426,2267.93,2268.08,2267.58,2267.67,24299
2016/7/26,1427,2267.75,2267.75,2266.8,2266.91,23588
2016/7/26,1428,2267.1,2267.14,2266.78,2266.89,24313
2016/7/26,1429,2266.81,2266.91,2266.63,2266.64,24922
2016/7/26,1430,2266.8,2266.92,2266.55,2266.62,24822
2016/7/26,1431,2266.62,2267.64,2266.62,2267.55,28795
2016/7/26,1432,2267.71,2268.38,2267.68,2268.3,30810
2016/7/26,1433,2268.38,2268.6,2268.27,2268.59,31029
2016/7/26,1434,2268.61,2268.69,2268.36,2268.59,30544
2016/7/26,1435,2268.5,2268.68,2268.28,2268.68,26404
2016/7/26,1436,2268.39,2268.9,2268.35,2268.9,26717
2016/7/26,1437,2268.63,2269.71,2268.53,2269.17,31906
2016/7/26,1438,2269.33,2270.98,2269.33,2270.98,39593
2016/7/26,1439,2271.09,2272.05,2271.09,2272,43943
2016/7/26,1440,2272.08,2273.17,2272.08,2273.01,55616
2016/7/26,1441,2273.14,2273.86,2273.06,2273.73,55122
2016/7/26,1442,2273.68,2274.39,2273.12,2273.73,47502
2016/7/26,1443,2273.79,2273.79,2273.09,2273.11,41714
2016/7/26,1444,2273.07,2273.07,2272.15,2272.59,41112
2016/7/26,1445,2272.38,2272.56,2271.95,2271.98,38421
2016/7/26,1446,2271.81,2271.93,2271.61,2271.61,38243
2016/7/26,1447,2271.64,2271.74,2271.2,2271.43,37439
2016/7/26,1448,2271.45,2271.45,2271.13,2271.23,43269
2016/7/26,1449,2271.5,2272.71,2271.5,2272.43,41516
2016/7/26,1450,2272.29,2273.46,2272.29,2273.41,50599
2016/7/26,1451,2273.38,2274.06,2273.33,2274.04,52438
2016/7/26,1452,2274.01,2274.64,2274.01,2274.64,53199
2016/7/26,1453,2274.71,2275.38,2274.64,2275.27,61446
2016/7/26,1454,2275.33,2275.76,2275.33,2275.57,62165
2016/7/26,1455,2275.69,2276.26,2275.51,2276.26,68404
2016/7/26,1456,2276.34,2277.14,2276.34,2277.1,80386
2016/7/26,1457,2277.27,2278.91,2277.27,2278.89,98073
2016/7/26,1458,2278.93,2278.93,2278.26,2278.26,10901
2016/7/26,1459,2278.26,2278.26,2278.26,2278.26,3798
2016/7/26,1500,2279.55,2279.55,2279.55,2279.55,154375
2016/7/27,931,2282.06,2283.61,2281.82,2282.65,153954
2016/7/27,932,2282.15,2282.7,2281.65,2281.8,64164
2016/7/27,933,2281.28,2282.21,2281.19,2281.63,61984
2016/7/27,934,2282.11,2283.87,2281.52,2283.38,66937
2016/7/27,935,2283.49,2284.28,2283.42,2283.93,58811
2016/7/27,936,2283.87,2284.06,2282.49,2282.95,58497
2016/7/27,937,2282.62,2282.76,2282.15,2282.24,64092
2016/7/27,938,2281.97,2282.04,2279.67,2279.67,62450
2016/7/27,939,2279.91,2279.91,2278.18,2278.18,63717
2016/7/27,940,2278.14,2278.14,2277.3,2277.3,60435
2016/7/27,941,2277.46,2278.9,2277.35,2278.77,66048
2016/7/27,942,2278.81,2279.67,2278.62,2279.27,54866
2016/7/27,943,2279.39,2280.23,2279.39,2280.23,50112
2016/7/27,944,2280.16,2281.37,2280.11,2281.37,48739
2016/7/27,945,2281.57,2281.95,2281.26,2281.62,50406
2016/7/27,946,2281.46,2281.75,2281.2,2281.2,58377
2016/7/27,947,2281.26,2281.26,2279.85,2279.85,50973
2016/7/27,948,2279.99,2280.26,2279.73,2279.89,49242
2016/7/27,949,2280.35,2280.44,2279.73,2280.37,49059
2016/7/27,950,2280.48,2280.57,2280.29,2280.49,48806
2016/7/27,951,2280.56,2280.56,2279.23,2279.39,49890
2016/7/27,952,2279.33,2279.33,2278.23,2278.31,52892
2016/7/27,953,2278.26,2278.26,2276.99,2277.29,55836
2016/7/27,954,2277.19,2277.19,2275.58,2275.58,55124
2016/7/27,955,2275.44,2275.44,2274.6,2274.81,60178
2016/7/27,956,2274.65,2274.68,2273.6,2273.6,62209
2016/7/27,957,2273.89,2274.12,2273.02,2273.25,61178
2016/7/27,958,2273.26,2273.81,2273.15,2273.5,59156
2016/7/27,959,2273.58,2274.15,2273.38,2274.07,54912
2016/7/27,1000,2273.97,2274.83,2273.97,2274.75,50006
2016/7/27,1001,2274.65,2274.79,2274.17,2274.57,48457
2016/7/27,1002,2274.68,2275.07,2274.61,2275.02,43959
2016/7/27,1003,2274.84,2275.07,2274.1,2274.48,45304
2016/7/27,1004,2274.47,2274.76,2274.04,2274.04,40340
2016/7/27,1005,2274.16,2274.58,2273.63,2274.25,38895
2016/7/27,1006,2274.21,2274.66,2274.13,2274.53,35609
2016/7/27,1007,2274.68,2275.17,2274.43,2275.17,36829
2016/7/27,1008,2275.23,2276.74,2275.23,2276.74,39549
2016/7/27,1009,2277.05,2278.64,2277.05,2278.64,41204
2016/7/27,1010,2278.79,2279.15,2278.67,2279.03,41659
2016/7/27,1011,2279.04,2279.25,2278.33,2278.38,39212
2016/7/27,1012,2278.2,2278.6,2277.86,2277.9,39233
2016/7/27,1013,2277.9,2278.02,2277.05,2277.22,36495
2016/7/27,1014,2277.29,2277.29,2276.65,2276.65,36997
2016/7/27,1015,2276.55,2276.74,2275.44,2275.89,40700
2016/7/27,1016,2275.89,2276.04,2275.75,2275.91,36257
2016/7/27,1017,2275.86,2276.23,2275.32,2275.54,35637
2016/7/27,1018,2275.67,2275.86,2275.35,2275.46,37477
2016/7/27,1019,2275.45,2275.71,2274.56,2274.68,46653
2016/7/27,1020,2274.84,2274.88,2274.53,2274.76,41196
2016/7/27,1021,2274.6,2274.88,2274.04,2274.05,39821
2016/7/27,1022,2274.24,2274.65,2274.16,2274.36,41305
2016/7/27,1023,2274.52,2274.52,2272.72,2272.72,50667
2016/7/27,1024,2272.72,2272.72,2269.4,2269.4,87562
2016/7/27,1025,2269.34,2269.34,2267.12,2267.12,84386
2016/7/27,1026,2266.65,2266.94,2266.53,2266.53,75118
2016/7/27,1027,2266.66,2266.87,2266.47,2266.78,60381
2016/7/27,1028,2266.5,2267.7,2266.5,2267.7,54142
2016/7/27,1029,2267.73,2268.79,2267.61,2268.79,45081
2016/7/27,1030,2268.67,2268.95,2268.16,2268.75,40232
2016/7/27,1031,2268.78,2268.99,2268.7,2268.7,39012
2016/7/27,1032,2268.88,2268.88,2265.07,2265.48,68465
2016/7/27,1033,2265.16,2265.16,2263.38,2263.43,80691
2016/7/27,1034,2263.15,2263.75,2262.3,2262.66,70659
2016/7/27,1035,2262.58,2263.38,2262.04,2262.33,61767
2016/7/27,1036,2262.2,2262.27,2261.12,2261.24,61117
2016/7/27,1037,2261.28,2261.5,2260.93,2261.27,58122
2016/7/27,1038,2261.44,2261.44,2260.82,2261.02,57310
2016/7/27,1039,2261.43,2262.15,2260.83,2261.95,47910
2016/7/27,1040,2262.1,2262.58,2261.39,2262.27,42395
2016/7/27,1041,2262.15,2262.33,2261.42,2261.52,48369
2016/7/27,1042,2261.7,2261.7,2260.49,2261.1,41744
2016/7/27,1043,2261.1,2263.19,2261.03,2262.79,37237
2016/7/27,1044,2262.76,2263.85,2261.65,2263.85,30686
2016/7/27,1045,2263.91,2264.48,2263.91,2264.38,33095
2016/7/27,1046,2264.4,2264.48,2263.74,2264.18,29846
2016/7/27,1047,2264.32,2264.32,2263.4,2263.57,30456
2016/7/27,1048,2263.5,2263.65,2262.63,2262.96,31791
2016/7/27,1049,2262.78,2263.22,2262.64,2262.83,29266
2016/7/27,1050,2262.76,2263.07,2262.37,2262.89,32447
2016/7/27,1051,2262.86,2262.86,2260.39,2260.39,43714
2016/7/27,1052,2260.47,2260.47,2258.27,2258.27,56872
2016/7/27,1053,2258.04,2258.04,2256.8,2256.8,57233
2016/7/27,1054,2256.8,2256.8,2254.7,2254.92,62471
2016/7/27,1055,2254.69,2254.69,2253.17,2253.17,60479
2016/7/27,1056,2253.25,2253.3,2251.79,2251.79,68057
2016/7/27,1057,2251.82,2253.43,2251.54,2252.97,67022
2016/7/27,1058,2252.1,2254.3,2252.1,2253.08,57743
2016/7/27,1059,2253.2,2253.7,2252.9,2253.53,44613
2016/7/27,1100,2253.65,2254.32,2253.58,2254.04,38801
2016/7/27,1101,2254.12,2254.9,2254.1,2254.61,37038
2016/7/27,1102,2254.93,2254.93,2253.72,2254.03,39188
2016/7/27,1103,2254.04,2254.11,2252.09,2252.09,43583
2016/7/27,1104,2251.81,2251.96,2249.65,2249.65,59651
2016/7/27,1105,2249.57,2249.57,2247.76,2248.08,84663
2016/7/27,1106,2248.61,2249.02,2246.31,2248.47,77627
2016/7/27,1107,2247.57,2247.59,2246.38,2246.92,63040
2016/7/27,1108,2246.67,2248.37,2246.4,2247.47,59572
2016/7/27,1109,2247.49,2248.81,2247.49,2248.48,45707
2016/7/27,1110,2248.55,2249.1,2247.97,2248.65,44154
2016/7/27,1111,2248.48,2248.66,2246,2246.16,50352
2016/7/27,1112,2245.69,2245.69,2244.53,2244.97,57053
2016/7/27,1113,2244.41,2244.52,2243.47,2243.47,61922
2016/7/27,1114,2243.41,2243.41,2240.74,2240.9,63788
2016/7/27,1115,2240.71,2240.71,2237.69,2237.69,76228
2016/7/27,1116,2237.72,2237.72,2234.31,2234.31,89275
2016/7/27,1117,2235.56,2236.14,2233.38,2236.14,93187
2016/7/27,1118,2235.61,2235.61,2234.86,2235.06,79324
2016/7/27,1119,2235.22,2235.76,2235,2235.76,69938
2016/7/27,1120,2235.73,2236.67,2235.28,2236.67,53789
2016/7/27,1121,2236.51,2237.79,2236.51,2237.79,44005
2016/7/27,1122,2237.89,2238.28,2237.43,2237.75,40271
2016/7/27,1123,2237.8,2238.05,2237.12,2237.28,43938
2016/7/27,1124,2236.43,2237.04,2235.34,2235.34,49364
2016/7/27,1125,2234.18,2234.46,2229.05,2229.05,74314
2016/7/27,1126,2228.87,2228.87,2221.34,2221.34,108600
2016/7/27,1127,2220.57,2220.57,2212.59,2212.59,120917
2016/7/27,1128,2212.78,2212.78,2205.89,2205.89,128173
2016/7/27,1129,2205.63,2205.63,2198.46,2198.46,126244
2016/7/27,1300,2197.35,2197.35,2173.35,2173.35,459541
2016/7/27,1301,2173.35,2173.35,2173.35,2173.35,0
2016/7/27,1302,2173.96,2175.74,2171.83,2175.41,108576
2016/7/27,1303,2175.05,2176.11,2173.54,2175.5,95315
2016/7/27,1304,2175.49,2177.55,2174.67,2177.55,90519
2016/7/27,1305,2176.83,2179.97,2176.83,2179.72,75872
2016/7/27,1306,2179.91,2182.47,2179.91,2182.47,74531
2016/7/27,1307,2182.59,2182.74,2181.83,2182.03,78056
2016/7/27,1308,2181.87,2182.01,2179.79,2179.79,75705
2016/7/27,1309,2180.12,2180.12,2177.8,2178.27,72694
2016/7/27,1310,2177.88,2181.08,2177.71,2180.25,77482
2016/7/27,1311,2179.12,2180.05,2176.57,2176.95,71253
2016/7/27,1312,2175.6,2176.04,2170.42,2170.42,83770
2016/7/27,1313,2169.15,2169.31,2162,2162,103621
2016/7/27,1314,2161.77,2161.77,2155.52,2155.52,109569
2016/7/27,1315,2154.69,2154.69,2147.94,2147.94,124235
2016/7/27,1316,2147.44,2147.44,2141.2,2141.2,128298
2016/7/27,1317,2140.77,2142.21,2138.78,2141.46,141486
2016/7/27,1318,2143.12,2147.41,2140.54,2146.96,131780
2016/7/27,1319,2147.78,2155.5,2147.78,2155.5,93765
2016/7/27,1320,2156.31,2162.46,2156.31,2162.46,76526
2016/7/27,1321,2162.66,2166.54,2162.66,2165.32,73333
2016/7/27,1322,2166.56,2167.48,2166.06,2167.03,75166
2016/7/27,1323,2167.3,2168.11,2167.21,2167.29,66513
2016/7/27,1324,2167.33,2167.61,2166.55,2166.82,56475
2016/7/27,1325,2166.76,2168.64,2166.49,2167.82,50007
2016/7/27,1326,2168.78,2170.43,2167.94,2170.43,48241
2016/7/27,1327,2171.29,2174.16,2170.89,2174.16,48100
2016/7/27,1328,2173.98,2176.48,2173.98,2176.48,57343
2016/7/27,1329,2176.34,2177.91,2176.34,2177.91,59686
2016/7/27,1330,2177.96,2177.96,2174.8,2174.9,64683
2016/7/27,1331,2174.59,2174.59,2170.9,2170.9,57563
2016/7/27,1332,2171.06,2171.06,2168.79,2168.8,46986
2016/7/27,1333,2168.75,2168.76,2167.74,2168.07,42257
2016/7/27,1334,2167.98,2172.91,2167.65,2172.91,40318
2016/7/27,1335,2173.19,2173.95,2172.42,2173.95,40923
2016/7/27,1336,2174.23,2176.46,2174.23,2176.46,35554
2016/7/27,1337,2176.44,2178.01,2176.44,2177.95,39230
2016/7/27,1338,2177.86,2179.74,2177.86,2179.71,38339
2016/7/27,1339,2179.66,2181.04,2179.66,2181.04,39438
2016/7/27,1340,2180.94,2181.53,2180.12,2180.47,46360
2016/7/27,1341,2179.53,2180.69,2179.53,2179.66,45846
2016/7/27,1342,2179.44,2179.44,2177.81,2177.82,44951
2016/7/27,1343,2177.71,2177.71,2176.21,2176.21,39471
2016/7/27,1344,2176.36,2176.36,2175.17,2175.17,33827
2016/7/27,1345,2175.03,2175.03,2172.85,2173.15,34719
2016/7/27,1346,2172.66,2172.73,2172.24,2172.45,32499
2016/7/27,1347,2172.24,2175.05,2172.19,2174.31,29541
2016/7/27,1348,2174.34,2176.22,2174.34,2176.18,30275
2016/7/27,1349,2176.19,2177.81,2176.19,2177.81,28571
2016/7/27,1350,2177.95,2178.19,2177.77,2177.96,33817
2016/7/27,1351,2178.04,2178.12,2177.06,2177.33,35451
2016/7/27,1352,2176.81,2176.81,2174.81,2174.81,36086
2016/7/27,1353,2175.11,2175.11,2172.15,2172.15,41525
2016/7/27,1354,2172.16,2172.18,2169.81,2169.81,41041
2016/7/27,1355,2169.58,2169.58,2167.2,2167.21,45349
2016/7/27,1356,2166.9,2166.9,2164.93,2164.93,42382
2016/7/27,1357,2165.14,2165.14,2163.13,2163.49,45379
2016/7/27,1358,2163.09,2163.18,2162.52,2162.78,39647
2016/7/27,1359,2162.72,2166.43,2162.72,2165.82,40279
2016/7/27,1400,2167.11,2169.17,2167.09,2169.17,37605
2016/7/27,1401,2169.24,2171.38,2169.24,2171.38,29432
2016/7/27,1402,2171.39,2171.85,2171.31,2171.74,27244
2016/7/27,1403,2171.72,2172.51,2171.72,2172.42,25379
2016/7/27,1404,2172.45,2172.56,2172.28,2172.54,25497
2016/7/27,1405,2172.68,2172.78,2172.04,2172.13,27729
2016/7/27,1406,2172.11,2172.23,2171.49,2171.49,24303
2016/7/27,1407,2171.49,2171.62,2170.87,2170.87,26136
2016/7/27,1408,2170.96,2172.29,2170.89,2171.5,27252
2016/7/27,1409,2172.15,2172.73,2171.96,2172.73,30006
2016/7/27,1410,2172.5,2174.92,2172.42,2174.92,30814
2016/7/27,1411,2174.79,2177.27,2174.79,2177.27,33841
2016/7/27,1412,2177.23,2178.87,2177.23,2178.87,36664
2016/7/27,1413,2178.76,2180.12,2178.76,2180.12,34297
2016/7/27,1414,2180.21,2181.21,2180.11,2181.21,33510
2016/7/27,1415,2181.33,2182.13,2180.98,2181.95,40974
2016/7/27,1416,2182,2182.32,2181.95,2182.14,37391
2016/7/27,1417,2182.49,2183.05,2181.53,2181.94,39883
2016/7/27,1418,2181.67,2181.67,2179.75,2179.75,38128
2016/7/27,1419,2179.54,2180,2178.52,2178.71,35150
2016/7/27,1420,2178.58,2178.6,2177.39,2177.39,30959
2016/7/27,1421,2177.05,2177.52,2176.98,2177.2,29512
2016/7/27,1422,2177.35,2177.35,2176.04,2176.04,30191
2016/7/27,1423,2176.29,2176.52,2175.68,2176.03,31126
2016/7/27,1424,2175.69,2175.8,2172.99,2172.99,38068
2016/7/27,1425,2172.8,2172.8,2169.5,2169.5,49466
2016/7/27,1426,2169.41,2169.41,2165.22,2165.22,51535
2016/7/27,1427,2165.4,2165.41,2163.22,2163.22,52921
2016/7/27,1428,2163,2163.11,2162.35,2162.46,52875
2016/7/27,1429,2162.37,2162.89,2162.37,2162.83,46581
2016/7/27,1430,2162.75,2162.82,2161.41,2161.57,46948
2016/7/27,1431,2161.04,2161.12,2157.5,2157.52,55832
2016/7/27,1432,2157.39,2157.39,2153.25,2153.25,75093
2016/7/27,1433,2152.93,2152.93,2149.93,2149.93,78815
2016/7/27,1434,2149.78,2149.92,2148.47,2148.53,82795
2016/7/27,1435,2148.32,2148.5,2146.7,2146.7,81757
2016/7/27,1436,2146.72,2146.72,2144.74,2144.94,74681
2016/7/27,1437,2144.83,2145.76,2144.46,2145.4,72937
2016/7/27,1438,2145.7,2150.56,2145.7,2150.56,72055
2016/7/27,1439,2150.97,2154.86,2150.6,2154.86,60056
2016/7/27,1440,2154.9,2157.29,2154.9,2157.29,52639
2016/7/27,1441,2157.35,2159.14,2157.35,2158.71,45834
2016/7/27,1442,2158.91,2158.91,2156.58,2156.61,49051
2016/7/27,1443,2156.62,2156.9,2155.42,2155.67,45644
2016/7/27,1444,2155.75,2155.75,2152.45,2152.45,48188
2016/7/27,1445,2153.1,2153.1,2151.08,2151.22,53381
2016/7/27,1446,2151.07,2151.07,2148.82,2148.99,56316
2016/7/27,1447,2149.02,2149.02,2146.71,2146.91,65489
2016/7/27,1448,2146.76,2148.8,2146.76,2148.8,71614
2016/7/27,1449,2149.3,2152.12,2149.3,2152.04,65408
2016/7/27,1450,2152.17,2154.24,2152.17,2154.24,58786
2016/7/27,1451,2154.35,2155.94,2154.27,2155.92,54615
2016/7/27,1452,2155.77,2156.53,2155.71,2156.35,59601
2016/7/27,1453,2156.14,2157,2156.14,2157,63311
2016/7/27,1454,2156.69,2157.1,2156,2156,69920
2016/7/27,1455,2155.98,2156.93,2155.98,2156.67,75283
2016/7/27,1456,2156.62,2157.21,2156.45,2157.21,78141
